sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Baneful Impaction (dot),Biolysis (dot),Broil IV,Energy Drain
354766,355298,Auto,221.0,23655,387215,1432454,5965949,358743
326205,355500,Biolysis (dot),11340.0,23655,387215,1443794,5965949,358743
355626,356696,Energy Drain,13972.0,23655,387215,1443794,5965949,372715
356626,357696,Energy Drain,13972.0,23655,387215,1443794,5965949,386687
355006,358500,Biolysis (dot),12274.0,23655,387215,1456068,5965949,386687
358346,359146,Broil IV,44678.0,23655,387215,1456068,6010627,386687
358846,359378,Auto,221.0,23876,387215,1456068,6010627,386687
358949,360019,Energy Drain,13972.0,23876,387215,1456068,6010627,400659
355006,361500,Biolysis (dot),12274.0,23876,387215,1468342,6010627,400659
360746,361546,Broil IV,44678.0,23876,387215,1468342,6055305,400659
361966,362498,Auto,222.0,24098,387215,1468342,6055305,400659
363146,363946,Broil IV,44823.0,24098,387215,1468342,6100128,400659
355006,364500,Biolysis (dot),12274.0,24098,387215,1480616,6100128,400659
364606,365406,Broil IV,44823.0,24098,387215,1480616,6144951,400659
365086,365618,Auto,222.0,24320,387215,1480616,6144951,400659
355006,367500,Biolysis (dot),12274.0,24320,387215,1492890,6144951,400659
367946,368746,Broil IV,60665.0,24320,387215,1492890,6205616,400659
